경찰청,경찰서,시간대,건수
경상남도경찰청,경상남도경찰청,18,1
경상남도경찰청,마산중부경찰서,18,12
경상남도경찰청,진주경찰서,18,13
경상남도경찰청,진해경찰서,18,6
경상남도경찰청,통영경찰서,18,10
경상남도경찰청,사천경찰서,18,6
경상남도경찰청,밀양경찰서,18,15
경상남도경찰청,김해중부경찰서,18,8
경상남도경찰청,거창경찰서,18,6
경상남도경찰청,합천경찰서,18,2
경상남도경찰청,창녕경찰서,18,10
경상남도경찰청,함양경찰서,18,3
경상남도경찰청,양산경찰서,18,25
경상남도경찰청,경남고성경찰서,18,2
경상남도경찰청,하동경찰서,18,6
경상남도경찰청,거제경찰서,18,11
경상남도경찰청,남해경찰서,18,3
경상남도경찰청,산청경찰서,18,5
경상남도경찰청,함안경찰서,18,9
경상남도경찰청,의령경찰서,18,3
경상남도경찰청,창원중부경찰서,18,2
경상남도경찰청,마산동부경찰서,18,8
경상남도경찰청,창원서부경찰서,18,17
경상남도경찰청,김해서부경찰서,18,6
제주특별자치도경찰청,제주동부경찰서,18,19
제주특별자치도경찰청,서귀포경찰서,18,16
제주특별자치도경찰청,제주서부경찰서,18,19
대구광역시경찰청,대구남부경찰서,18,4
대구광역시경찰청,대구동부경찰서,18,14
대구광역시경찰청,대구수성경찰서,18,14
대구광역시경찰청,대구달서경찰서,18,7
대구광역시경찰청,대구달성경찰서,18,16
대구광역시경찰청,대구북부경찰서,18,10
대구광역시경찰청,대구서부경찰서,18,10
대구광역시경찰청,대구중부경찰서,18,4
대구광역시경찰청,대구성서경찰서,18,9
대구광역시경찰청,대구강북경찰서,18,4
인천광역시경찰청,인천중부경찰서,18,7
인천광역시경찰청,인천미추홀경찰서,18,18
인천광역시경찰청,인천부평경찰서,18,7
인천광역시경찰청,인천남동경찰서,18,23
인천광역시경찰청,인천서부경찰서,18,21
인천광역시경찰청,인천계양경찰서,18,6
인천광역시경찰청,인천강화경찰서,18,6
인천광역시경찰청,인천연수경찰서,18,6
인천광역시경찰청,인천삼산경찰서,18,4
인천광역시경찰청,인천논현경찰서,18,11
광주광역시경찰청,광주동부경찰서,18,4
광주광역시경찰청,광주서부경찰서,18,13
광주광역시경찰청,광주남부경찰서,18,4
광주광역시경찰청,광주북부경찰서,18,9
광주광역시경찰청,광주광산경찰서,18,13
대전광역시경찰청,대전중부경찰서,18,8
대전광역시경찰청,대전동부경찰서,18,8
대전광역시경찰청,대전서부경찰서,18,14
대전광역시경찰청,대전대덕경찰서,18,8
대전광역시경찰청,대전둔산경찰서,18,6
대전광역시경찰청,대전유성경찰서,18,9
울산광역시경찰청,울산중부경찰서,18,7
울산광역시경찰청,울산남부경찰서,18,13
울산광역시경찰청,울산동부경찰서,18,5
울산광역시경찰청,울산울주경찰서,18,11
울산광역시경찰청,울산북부경찰서,18,13
경기도북부경찰청,의정부경찰서,18,13
경기도북부경찰청,고양경찰서,18,21
경기도북부경찰청,일산동부경찰서,18,9
경기도북부경찰청,남양주남부경찰서,18,14
경기도북부경찰청,파주경찰서,18,26
경기도북부경찰청,양주경찰서,18,19
경기도북부경찰청,동두천경찰서,18,7
경기도북부경찰청,구리경찰서,18,7
경기도북부경찰청,포천경찰서,18,19
경기도북부경찰청,가평경찰서,18,9
경기도북부경찰청,연천경찰서,18,2
경기도북부경찰청,일산서부경찰서,18,8
경기도북부경찰청,남양주북부경찰서,18,13
세종특별자치시경찰청,세종북부경찰서,18,9
세종특별자치시경찰청,세종남부경찰서,18,6
서울특별시경찰청,서울중부경찰서,19,2
서울특별시경찰청,서울남대문경찰서,19,2
서울특별시경찰청,서울종로경찰서,19,2
서울특별시경찰청,서울혜화경찰서,19,1
서울특별시경찰청,서울서대문경찰서,19,7
서울특별시경찰청,서울서부경찰서,19,1
서울특별시경찰청,서울용산경찰서,19,5
서울특별시경찰청,서울성북경찰서,19,5
서울특별시경찰청,서울강북경찰서,19,7
서울특별시경찰청,서울동대문경찰서,19,4
서울특별시경찰청,서울광진경찰서,19,14
서울특별시경찰청,서울마포경찰서,19,15
서울특별시경찰청,서울영등포경찰서,19,20
서울특별시경찰청,서울금천경찰서,19,14
서울특별시경찰청,서울성동경찰서,19,8
서울특별시경찰청,서울동작경찰서,19,6
서울특별시경찰청,서울중랑경찰서,19,12
서울특별시경찰청,서울관악경찰서,19,7
서울특별시경찰청,서울강남경찰서,19,12
서울특별시경찰청,서울강서경찰서,19,15
서울특별시경찰청,서울강동경찰서,19,7
서울특별시경찰청,서울송파경찰서,19,17
서울특별시경찰청,서울종암경찰서,19,2
서울특별시경찰청,서울구로경찰서,19,25
서울특별시경찰청,서울서초경찰서,19,11
서울특별시경찰청,서울양천경찰서,19,7
서울특별시경찰청,서울노원경찰서,19,16
서울특별시경찰청,서울도봉경찰서,19,2
서울특별시경찰청,서울은평경찰서,19,7
서울특별시경찰청,서울방배경찰서,19,6
서울특별시경찰청,서울수서경찰서,19,4
부산광역시경찰청,부산동부경찰서,19,1
부산광역시경찰청,부산서부경찰서,19,4
부산광역시경찰청,부산남부경찰서,19,13
부산광역시경찰청,부산북부경찰서,19,9
부산광역시경찰청,부산동래경찰서,19,8
부산광역시경찰청,부산영도경찰서,19,3
부산광역시경찰청,부산해운대경찰서,19,13
부산광역시경찰청,부산진경찰서,19,9
부산광역시경찰청,부산금정경찰서,19,11
부산광역시경찰청,부산사하경찰서,19,12
부산광역시경찰청,부산연제경찰서,19,3
부산광역시경찰청,부산강서경찰서,19,16
부산광역시경찰청,부산사상경찰서,19,7
부산광역시경찰청,부산기장경찰서,19,11
경기도남부경찰청,수원중부경찰서,19,17
경기도남부경찰청,성남수정경찰서,19,10
경기도남부경찰청,평택경찰서,19,73
경기도남부경찰청,안성경찰서,19,22
경기도남부경찰청,안양동안경찰서,19,14
경기도남부경찰청,이천경찰서,19,24
경기도남부경찰청,광주경찰서,19,37
경기도남부경찰청,여주경찰서,19,16
경기도남부경찰청,용인동부경찰서,19,48
경기도남부경찰청,김포경찰서,19,42
경기도남부경찰청,양평경찰서,19,15
경기도남부경찰청,부천소사경찰서,19,6
경기도남부경찰청,오산경찰서,19,18
경기도남부경찰청,부천원미경찰서,19,16
경기도남부경찰청,광명경찰서,19,12
경기도남부경찰청,안산단원경찰서,19,12
경기도남부경찰청,과천경찰서,19,3
경기도남부경찰청,수원남부경찰서,19,18
경기도남부경찰청,군포경찰서,19,13
경기도남부경찰청,성남중원경찰서,19,12
경기도남부경찰청,분당경찰서,19,17
경기도남부경찰청,시흥경찰서,19,39
경기도남부경찰청,안산상록경찰서,19,19
경기도남부경찰청,수원서부경찰서,19,22
경기도남부경찰청,화성서부경찰서,19,62
경기도남부경찰청,의왕경찰서,19,11
경기도남부경찰청,하남경찰서,19,12
경기도남부경찰청,안양만안경찰서,19,16
경기도남부경찰청,부천오정경찰서,19,12
경기도남부경찰청,용인서부경찰서,19,15
경기도남부경찰청,화성동탄경찰서,19,25
강원특별자치도경찰청,춘천경찰서,19,20
강원특별자치도경찰청,강릉경찰서,19,19
강원특별자치도경찰청,원주경찰서,19,27
강원특별자치도경찰청,속초경찰서,19,16
강원특별자치도경찰청,삼척경찰서,19,8
강원특별자치도경찰청,영월경찰서,19,7
강원특별자치도경찰청,홍천경찰서,19,51
강원특별자치도경찰청,평창경찰서,19,6
강원특별자치도경찰청,화천경찰서,19,4
강원특별자치도경찰청,태백경찰서,19,4
강원특별자치도경찰청,정선경찰서,19,4
강원특별자치도경찰청,횡성경찰서,19,1
강원특별자치도경찰청,인제경찰서,19,7
강원특별자치도경찰청,강원고성경찰서,19,3
강원특별자치도경찰청,철원경찰서,19,9
강원특별자치도경찰청,양구경찰서,19,4
강원특별자치도경찰청,동해경찰서,19,7
충청북도경찰청,청주청원경찰서,19,21
충청북도경찰청,충주경찰서,19,30
충청북도경찰청,제천경찰서,19,15
충청북도경찰청,영동경찰서,19,3
충청북도경찰청,괴산경찰서,19,11
충청북도경찰청,보은경찰서,19,5
충청북도경찰청,음성경찰서,19,28
충청북도경찰청,옥천경찰서,19,6
충청북도경찰청,단양경찰서,19,4
충청북도경찰청,진천경찰서,19,47
충청북도경찰청,청주흥덕경찰서,19,26
충청북도경찰청,청주상당경찰서,19,24
충청남도경찰청,서산경찰서,19,36
충청남도경찰청,천안서북경찰서,19,28
충청남도경찰청,논산경찰서,19,14
충청남도경찰청,홍성경찰서,19,11
충청남도경찰청,아산경찰서,19,45
충청남도경찰청,서천경찰서,19,5
충청남도경찰청,보령경찰서,19,15
충청남도경찰청,공주경찰서,19,9
충청남도경찰청,예산경찰서,19,17
충청남도경찰청,부여경찰서,19,11
충청남도경찰청,당진경찰서,19,45
충청남도경찰청,금산경찰서,19,9
충청남도경찰청,청양경찰서,19,6
충청남도경찰청,천안동남경찰서,19,21
충청남도경찰청,태안경찰서,19,13
전북특별자치도경찰청,전주완산경찰서,19,26
전북특별자치도경찰청,전주덕진경찰서,19,20
전북특별자치도경찰청,군산경찰서,19,14
전북특별자치도경찰청,익산경찰서,19,12
전북특별자치도경찰청,정읍경찰서,19,10
전북특별자치도경찰청,김제경찰서,19,9
전북특별자치도경찰청,남원경찰서,19,18
전북특별자치도경찰청,고창경찰서,19,10
전북특별자치도경찰청,부안경찰서,19,4
전북특별자치도경찰청,임실경찰서,19,6
전북특별자치도경찰청,진안경찰서,19,5
전북특별자치도경찰청,순창경찰서,19,4
전북특별자치도경찰청,장수경찰서,19,5
전북특별자치도경찰청,무주경찰서,19,1
전북특별자치도경찰청,완주경찰서,19,11
전라남도경찰청,목포경찰서,19,30
전라남도경찰청,여수경찰서,19,77
전라남도경찰청,순천경찰서,19,70
전라남도경찰청,나주경찰서,19,10
전라남도경찰청,고흥경찰서,19,17
전라남도경찰청,해남경찰서,19,8
전라남도경찰청,보성경찰서,19,8
전라남도경찰청,영광경찰서,19,11
전라남도경찰청,화순경찰서,19,5
전라남도경찰청,함평경찰서,19,4
전라남도경찰청,영암경찰서,19,24
전라남도경찰청,장성경찰서,19,15
전라남도경찰청,강진경찰서,19,18
전라남도경찰청,담양경찰서,19,15
전라남도경찰청,곡성경찰서,19,11
전라남도경찰청,완도경찰서,19,9
전라남도경찰청,무안경찰서,19,3
전라남도경찰청,진도경찰서,19,7
전라남도경찰청,광양경찰서,19,41
전라남도경찰청,구례경찰서,19,7
전라남도경찰청,신안경찰서,19,5
경상북도경찰청,경주경찰서,19,50
경상북도경찰청,포항북부경찰서,19,22
경상북도경찰청,안동경찰서,19,16
경상북도경찰청,김천경찰서,19,11
경상북도경찰청,상주경찰서,19,10
경상북도경찰청,의성경찰서,19,10
경상북도경찰청,영주경찰서,19,7
경상북도경찰청,칠곡경찰서,19,8
경상북도경찰청,영천경찰서,19,44
경상북도경찰청,문경경찰서,19,6
경상북도경찰청,경산경찰서,19,26
경상북도경찰청,영덕경찰서,19,12
경상북도경찰청,예천경찰서,19,8
경상북도경찰청,봉화경찰서,19,5
경상북도경찰청,청도경찰서,19,12
경상북도경찰청,성주경찰서,19,3
경상북도경찰청,울진경찰서,19,4
경상북도경찰청,고령경찰서,19,2
경상북도경찰청,대구군위경찰서,19,2
경상북도경찰청,청송경찰서,19,4
경상북도경찰청,영양경찰서,19,6
경상북도경찰청,울릉경찰서,19,2
경상북도경찰청,구미경찰서,19,46
경상북도경찰청,포항남부경찰서,19,9
경상남도경찰청,마산중부경찰서,19,8
경상남도경찰청,진주경찰서,19,57
경상남도경찰청,진해경찰서,19,13
경상남도경찰청,통영경찰서,19,9
경상남도경찰청,사천경찰서,19,16
경상남도경찰청,밀양경찰서,19,13
경상남도경찰청,김해중부경찰서,19,32
경상남도경찰청,거창경찰서,19,11
경상남도경찰청,합천경찰서,19,4
경상남도경찰청,창녕경찰서,19,27
경상남도경찰청,함양경찰서,19,6
경상남도경찰청,양산경찰서,19,34
경상남도경찰청,경남고성경찰서,19,11
경상남도경찰청,하동경찰서,19,20
경상남도경찰청,거제경찰서,19,17
경상남도경찰청,남해경찰서,19,7
경상남도경찰청,산청경찰서,19,5
경상남도경찰청,함안경찰서,19,8
경상남도경찰청,의령경찰서,19,4
경상남도경찰청,창원중부경찰서,19,6
경상남도경찰청,마산동부경찰서,19,9
경상남도경찰청,창원서부경찰서,19,17
경상남도경찰청,김해서부경찰서,19,14
제주특별자치도경찰청,제주동부경찰서,19,24
제주특별자치도경찰청,서귀포경찰서,19,42
제주특별자치도경찰청,제주서부경찰서,19,42
대구광역시경찰청,대구남부경찰서,19,4
대구광역시경찰청,대구동부경찰서,19,15
대구광역시경찰청,대구수성경찰서,19,12
대구광역시경찰청,대구달서경찰서,19,18
대구광역시경찰청,대구달성경찰서,19,19
대구광역시경찰청,대구북부경찰서,19,10
대구광역시경찰청,대구서부경찰서,19,16
대구광역시경찰청,대구중부경찰서,19,1
대구광역시경찰청,대구성서경찰서,19,23
대구광역시경찰청,대구강북경찰서,19,17
인천광역시경찰청,인천중부경찰서,19,16
인천광역시경찰청,인천미추홀경찰서,19,23
인천광역시경찰청,인천부평경찰서,19,12
인천광역시경찰청,인천남동경찰서,19,22
인천광역시경찰청,인천서부경찰서,19,14
인천광역시경찰청,인천계양경찰서,19,14
인천광역시경찰청,인천강화경찰서,19,19
인천광역시경찰청,인천연수경찰서,19,11
인천광역시경찰청,인천삼산경찰서,19,8
인천광역시경찰청,인천논현경찰서,19,9
광주광역시경찰청,광주동부경찰서,19,4
광주광역시경찰청,광주서부경찰서,19,13
광주광역시경찰청,광주남부경찰서,19,12
광주광역시경찰청,광주북부경찰서,19,20
광주광역시경찰청,광주광산경찰서,19,40
대전광역시경찰청,대전중부경찰서,19,15
대전광역시경찰청,대전동부경찰서,19,7
대전광역시경찰청,대전서부경찰서,19,15
대전광역시경찰청,대전대덕경찰서,19,12
대전광역시경찰청,대전둔산경찰서,19,2
대전광역시경찰청,대전유성경찰서,19,13
울산광역시경찰청,울산중부경찰서,19,6
울산광역시경찰청,울산남부경찰서,19,10
울산광역시경찰청,울산동부경찰서,19,8
울산광역시경찰청,울산울주경찰서,19,30
울산광역시경찰청,울산북부경찰서,19,39
경기도북부경찰청,의정부경찰서,19,26
경기도북부경찰청,고양경찰서,19,23
경기도북부경찰청,일산동부경찰서,19,16
경기도북부경찰청,남양주남부경찰서,19,19
경기도북부경찰청,파주경찰서,19,28
경기도북부경찰청,양주경찰서,19,26
경기도북부경찰청,동두천경찰서,19,6
경기도북부경찰청,구리경찰서,19,6
경기도북부경찰청,포천경찰서,19,19
경기도북부경찰청,가평경찰서,19,7
경기도북부경찰청,연천경찰서,19,7
경기도북부경찰청,일산서부경찰서,19,10
경기도북부경찰청,남양주북부경찰서,19,20
세종특별자치시경찰청,세종북부경찰서,19,17
세종특별자치시경찰청,세종남부경찰서,19,6
서울특별시경찰청,서울중부경찰서,20,5
서울특별시경찰청,서울남대문경찰서,20,1
서울특별시경찰청,서울종로경찰서,20,4
서울특별시경찰청,서울혜화경찰서,20,2
서울특별시경찰청,서울서대문경찰서,20,8
서울특별시경찰청,서울서부경찰서,20,12
서울특별시경찰청,서울용산경찰서,20,17
서울특별시경찰청,서울성북경찰서,20,15
서울특별시경찰청,서울강북경찰서,20,17
서울특별시경찰청,서울동대문경찰서,20,23
서울특별시경찰청,서울광진경찰서,20,13
서울특별시경찰청,서울마포경찰서,20,27
서울특별시경찰청,서울영등포경찰서,20,33
서울특별시경찰청,서울금천경찰서,20,12
서울특별시경찰청,서울성동경찰서,20,10
서울특별시경찰청,서울동작경찰서,20,6
서울특별시경찰청,서울중랑경찰서,20,21
서울특별시경찰청,서울관악경찰서,20,42
서울특별시경찰청,서울강남경찰서,20,24
서울특별시경찰청,서울강서경찰서,20,31
서울특별시경찰청,서울강동경찰서,20,17
서울특별시경찰청,서울송파경찰서,20,28
서울특별시경찰청,서울종암경찰서,20,7
서울특별시경찰청,서울구로경찰서,20,28
서울특별시경찰청,서울서초경찰서,20,11
서울특별시경찰청,서울양천경찰서,20,16
서울특별시경찰청,서울노원경찰서,20,19
서울특별시경찰청,서울도봉경찰서,20,7
서울특별시경찰청,서울은평경찰서,20,5
서울특별시경찰청,서울방배경찰서,20,6
서울특별시경찰청,서울수서경찰서,20,12
부산광역시경찰청,부산중부경찰서,20,3
부산광역시경찰청,부산동부경찰서,20,7
부산광역시경찰청,부산서부경찰서,20,5
부산광역시경찰청,부산남부경찰서,20,14
부산광역시경찰청,부산북부경찰서,20,9
부산광역시경찰청,부산동래경찰서,20,8
부산광역시경찰청,부산영도경찰서,20,5
부산광역시경찰청,부산해운대경찰서,20,14
부산광역시경찰청,부산진경찰서,20,17
부산광역시경찰청,부산금정경찰서,20,17
부산광역시경찰청,부산사하경찰서,20,17
부산광역시경찰청,부산연제경찰서,20,9
부산광역시경찰청,부산강서경찰서,20,13
부산광역시경찰청,부산사상경찰서,20,17
부산광역시경찰청,부산기장경찰서,20,51
경기도남부경찰청,수원중부경찰서,20,34
경기도남부경찰청,성남수정경찰서,20,13
경기도남부경찰청,평택경찰서,20,258
경기도남부경찰청,안성경찰서,20,101
경기도남부경찰청,안양동안경찰서,20,24
경기도남부경찰청,이천경찰서,20,57
경기도남부경찰청,광주경찰서,20,66
경기도남부경찰청,여주경찰서,20,65
경기도남부경찰청,용인동부경찰서,20,87
경기도남부경찰청,김포경찰서,20,39
경기도남부경찰청,양평경찰서,20,21
경기도남부경찰청,부천소사경찰서,20,11
경기도남부경찰청,오산경찰서,20,25
경기도남부경찰청,부천원미경찰서,20,21
경기도남부경찰청,광명경찰서,20,19
경기도남부경찰청,안산단원경찰서,20,34
경기도남부경찰청,과천경찰서,20,2
경기도남부경찰청,수원남부경찰서,20,25
경기도남부경찰청,군포경찰서,20,11
경기도남부경찰청,성남중원경찰서,20,17
경기도남부경찰청,분당경찰서,20,24
경기도남부경찰청,시흥경찰서,20,62
경기도남부경찰청,안산상록경찰서,20,31
경기도남부경찰청,수원서부경찰서,20,34
경기도남부경찰청,화성서부경찰서,20,243
경기도남부경찰청,의왕경찰서,20,6
경기도남부경찰청,하남경찰서,20,10
경기도남부경찰청,안양만안경찰서,20,23
경기도남부경찰청,부천오정경찰서,20,21
경기도남부경찰청,용인서부경찰서,20,26
경기도남부경찰청,화성동탄경찰서,20,34
강원특별자치도경찰청,춘천경찰서,20,30
강원특별자치도경찰청,강릉경찰서,20,37
강원특별자치도경찰청,원주경찰서,20,58
강원특별자치도경찰청,속초경찰서,20,55
강원특별자치도경찰청,삼척경찰서,20,20
강원특별자치도경찰청,영월경찰서,20,18
강원특별자치도경찰청,홍천경찰서,20,48
강원특별자치도경찰청,평창경찰서,20,9
강원특별자치도경찰청,화천경찰서,20,6
강원특별자치도경찰청,태백경찰서,20,8
강원특별자치도경찰청,정선경찰서,20,17
강원특별자치도경찰청,횡성경찰서,20,27
강원특별자치도경찰청,인제경찰서,20,12
강원특별자치도경찰청,강원고성경찰서,20,13
강원특별자치도경찰청,철원경찰서,20,16
강원특별자치도경찰청,양구경찰서,20,7
강원특별자치도경찰청,동해경찰서,20,20
충청북도경찰청,청주청원경찰서,20,37
충청북도경찰청,충주경찰서,20,30
충청북도경찰청,제천경찰서,20,31
충청북도경찰청,영동경찰서,20,11
충청북도경찰청,괴산경찰서,20,28
충청북도경찰청,보은경찰서,20,9
충청북도경찰청,음성경찰서,20,58
충청북도경찰청,옥천경찰서,20,11
충청북도경찰청,단양경찰서,20,19
충청북도경찰청,진천경찰서,20,33
충청북도경찰청,청주흥덕경찰서,20,23
충청북도경찰청,청주상당경찰서,20,23
충청남도경찰청,서산경찰서,20,52
충청남도경찰청,천안서북경찰서,20,50
충청남도경찰청,논산경찰서,20,41
충청남도경찰청,홍성경찰서,20,28
충청남도경찰청,아산경찰서,20,74
충청남도경찰청,서천경찰서,20,22
충청남도경찰청,보령경찰서,20,35
충청남도경찰청,공주경찰서,20,39
충청남도경찰청,예산경찰서,20,29
충청남도경찰청,부여경찰서,20,13
충청남도경찰청,당진경찰서,20,87
충청남도경찰청,금산경찰서,20,32
충청남도경찰청,청양경찰서,20,15
충청남도경찰청,천안동남경찰서,20,31
충청남도경찰청,태안경찰서,20,21
전북특별자치도경찰청,전주완산경찰서,20,58
전북특별자치도경찰청,전주덕진경찰서,20,33
전북특별자치도경찰청,군산경찰서,20,47
전북특별자치도경찰청,익산경찰서,20,36
전북특별자치도경찰청,정읍경찰서,20,15
전북특별자치도경찰청,김제경찰서,20,21
전북특별자치도경찰청,남원경찰서,20,25
전북특별자치도경찰청,고창경찰서,20,4
전북특별자치도경찰청,부안경찰서,20,6
전북특별자치도경찰청,임실경찰서,20,6
전북특별자치도경찰청,진안경찰서,20,8
전북특별자치도경찰청,순창경찰서,20,1
전북특별자치도경찰청,장수경찰서,20,6
전북특별자치도경찰청,무주경찰서,20,2
전북특별자치도경찰청,완주경찰서,20,13
전라남도경찰청,목포경찰서,20,33
전라남도경찰청,여수경찰서,20,199
전라남도경찰청,순천경찰서,20,88
전라남도경찰청,나주경찰서,20,30
전라남도경찰청,장흥경찰서,20,13
전라남도경찰청,고흥경찰서,20,50
전라남도경찰청,해남경찰서,20,26
전라남도경찰청,보성경찰서,20,8
전라남도경찰청,영광경찰서,20,10
전라남도경찰청,화순경찰서,20,5
전라남도경찰청,함평경찰서,20,6
전라남도경찰청,영암경찰서,20,47
전라남도경찰청,장성경찰서,20,10
전라남도경찰청,강진경찰서,20,16
전라남도경찰청,담양경찰서,20,19
전라남도경찰청,곡성경찰서,20,5
전라남도경찰청,완도경찰서,20,21
전라남도경찰청,무안경찰서,20,27
전라남도경찰청,진도경찰서,20,14
전라남도경찰청,광양경찰서,20,82
전라남도경찰청,구례경찰서,20,4
전라남도경찰청,신안경찰서,20,10
경상북도경찰청,경주경찰서,20,132
경상북도경찰청,포항북부경찰서,20,40
경상북도경찰청,안동경찰서,20,36
경상북도경찰청,김천경찰서,20,19
경상북도경찰청,상주경찰서,20,13
경상북도경찰청,의성경찰서,20,19
경상북도경찰청,영주경찰서,20,16
경상북도경찰청,칠곡경찰서,20,22
경상북도경찰청,영천경찰서,20,30
경상북도경찰청,문경경찰서,20,8
경상북도경찰청,경산경찰서,20,33
경상북도경찰청,영덕경찰서,20,9
경상북도경찰청,예천경찰서,20,12
경상북도경찰청,봉화경찰서,20,2
경상북도경찰청,청도경찰서,20,25
경상북도경찰청,성주경찰서,20,12
경상북도경찰청,울진경찰서,20,22
경상북도경찰청,고령경찰서,20,4
경상북도경찰청,대구군위경찰서,20,5
경상북도경찰청,청송경찰서,20,8
경상북도경찰청,영양경찰서,20,3
경상북도경찰청,울릉경찰서,20,2
경상북도경찰청,구미경찰서,20,59
경상북도경찰청,포항남부경찰서,20,31
경상남도경찰청,경상남도경찰청,20,1
경상남도경찰청,마산중부경찰서,20,24
경상남도경찰청,진주경찰서,20,137
경상남도경찰청,진해경찰서,20,21
경상남도경찰청,통영경찰서,20,8
경상남도경찰청,사천경찰서,20,41
경상남도경찰청,밀양경찰서,20,22
경상남도경찰청,김해중부경찰서,20,20
경상남도경찰청,거창경찰서,20,17
경상남도경찰청,합천경찰서,20,6
경상남도경찰청,창녕경찰서,20,11
경상남도경찰청,함양경찰서,20,4
경상남도경찰청,양산경찰서,20,79
경상남도경찰청,경남고성경찰서,20,28
경상남도경찰청,하동경찰서,20,10
경상남도경찰청,거제경찰서,20,71
경상남도경찰청,남해경찰서,20,8
경상남도경찰청,산청경찰서,20,13
경상남도경찰청,함안경찰서,20,18
경상남도경찰청,의령경찰서,20,6
경상남도경찰청,창원중부경찰서,20,17
경상남도경찰청,마산동부경찰서,20,12
경상남도경찰청,창원서부경찰서,20,49
경상남도경찰청,김해서부경찰서,20,27
제주특별자치도경찰청,제주동부경찰서,20,88
제주특별자치도경찰청,서귀포경찰서,20,78
제주특별자치도경찰청,제주서부경찰서,20,113
대구광역시경찰청,대구남부경찰서,20,12
대구광역시경찰청,대구동부경찰서,20,30
대구광역시경찰청,대구수성경찰서,20,12
대구광역시경찰청,대구달서경찰서,20,14
대구광역시경찰청,대구달성경찰서,20,31
대구광역시경찰청,대구북부경찰서,20,57
대구광역시경찰청,대구서부경찰서,20,30
대구광역시경찰청,대구중부경찰서,20,4
대구광역시경찰청,대구성서경찰서,20,14
대구광역시경찰청,대구강북경찰서,20,23
인천광역시경찰청,인천중부경찰서,20,39
인천광역시경찰청,인천미추홀경찰서,20,23
인천광역시경찰청,인천부평경찰서,20,20
인천광역시경찰청,인천남동경찰서,20,26
인천광역시경찰청,인천서부경찰서,20,29
인천광역시경찰청,인천계양경찰서,20,13
인천광역시경찰청,인천강화경찰서,20,9
인천광역시경찰청,인천연수경찰서,20,30
인천광역시경찰청,인천삼산경찰서,20,22
인천광역시경찰청,인천논현경찰서,20,8
광주광역시경찰청,광주동부경찰서,20,9
광주광역시경찰청,광주서부경찰서,20,22
광주광역시경찰청,광주남부경찰서,20,25
광주광역시경찰청,광주북부경찰서,20,61
광주광역시경찰청,광주광산경찰서,20,86
대전광역시경찰청,대전중부경찰서,20,14
대전광역시경찰청,대전동부경찰서,20,31
대전광역시경찰청,대전서부경찰서,20,24
대전광역시경찰청,대전대덕경찰서,20,19
대전광역시경찰청,대전둔산경찰서,20,13
대전광역시경찰청,대전유성경찰서,20,43
울산광역시경찰청,울산중부경찰서,20,29
울산광역시경찰청,울산남부경찰서,20,32
울산광역시경찰청,울산동부경찰서,20,54
울산광역시경찰청,울산울주경찰서,20,133
울산광역시경찰청,울산북부경찰서,20,152
경기도북부경찰청,의정부경찰서,20,33
경기도북부경찰청,고양경찰서,20,22
경기도북부경찰청,일산동부경찰서,20,24
경기도북부경찰청,남양주남부경찰서,20,47
경기도북부경찰청,파주경찰서,20,46
경기도북부경찰청,양주경찰서,20,32
경기도북부경찰청,동두천경찰서,20,13
경기도북부경찰청,구리경찰서,20,44
경기도북부경찰청,포천경찰서,20,24
경기도북부경찰청,가평경찰서,20,25
경기도북부경찰청,연천경찰서,20,4
경기도북부경찰청,일산서부경찰서,20,16
경기도북부경찰청,남양주북부경찰서,20,31
세종특별자치시경찰청,세종북부경찰서,20,10
세종특별자치시경찰청,세종남부경찰서,20,15
서울특별시경찰청,서울중부경찰서,21,11
서울특별시경찰청,서울남대문경찰서,21,8
서울특별시경찰청,서울종로경찰서,21,11
서울특별시경찰청,서울혜화경찰서,21,7
서울특별시경찰청,서울서대문경찰서,21,11
서울특별시경찰청,서울서부경찰서,21,12
서울특별시경찰청,서울용산경찰서,21,38
서울특별시경찰청,서울성북경찰서,21,13
서울특별시경찰청,서울강북경찰서,21,26
서울특별시경찰청,서울동대문경찰서,21,69
서울특별시경찰청,서울광진경찰서,21,41
서울특별시경찰청,서울마포경찰서,21,52
서울특별시경찰청,서울영등포경찰서,21,50
서울특별시경찰청,서울금천경찰서,21,22
서울특별시경찰청,서울성동경찰서,21,16
서울특별시경찰청,서울동작경찰서,21,14
서울특별시경찰청,서울중랑경찰서,21,34
서울특별시경찰청,서울관악경찰서,21,32
서울특별시경찰청,서울강남경찰서,21,47
서울특별시경찰청,서울강서경찰서,21,29
서울특별시경찰청,서울강동경찰서,21,38
서울특별시경찰청,서울송파경찰서,21,74
서울특별시경찰청,서울종암경찰서,21,13
서울특별시경찰청,서울구로경찰서,21,47
서울특별시경찰청,서울서초경찰서,21,34
서울특별시경찰청,서울양천경찰서,21,22
서울특별시경찰청,서울노원경찰서,21,30
서울특별시경찰청,서울도봉경찰서,21,13
서울특별시경찰청,서울은평경찰서,21,9
서울특별시경찰청,서울방배경찰서,21,12
서울특별시경찰청,서울수서경찰서,21,60
부산광역시경찰청,부산중부경찰서,21,7
부산광역시경찰청,부산동부경찰서,21,10
부산광역시경찰청,부산서부경찰서,21,7
부산광역시경찰청,부산남부경찰서,21,27
부산광역시경찰청,부산북부경찰서,21,17
