사고다발지fid,사고다발지id,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6814720,2023018,1120011400,11200001,서울특별시 성동구1,서울특별시 성동구 성수동1가(성동교 남측 부근),4,10,0,5,5,0,127.0440938,37.55150413,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.04589041,37.55150413],[127.04585589,37.55122625],[127.04575365,37.55095905],[127.04558763,37.55071279],[127.04536419,37.55049694],[127.04509194,37.5503198],[127.04478132,37.55018817],[127.04444429,37.55010711],[127.04409378,37.55007974],[127.04374328,37.55010711],[127.04340624,37.55018817],[127.04309563,37.5503198],[127.04282337,37.55049694],[127.04259994,37.55071279],[127.04243391,37.55095905],[127.04233167,37.55122625],[127.04229715,37.55150413],[127.04233167,37.55178202],[127.04243391,37.55204922],[127.04259994,37.55229547],[127.04282337,37.55251132],[127.04309563,37.55268845],[127.04340624,37.55282008],[127.04374328,37.55290113],[127.04409378,37.5529285],[127.04444429,37.55290113],[127.04478132,37.55282008],[127.04509194,37.55268845],[127.04536419,37.55251132],[127.04558763,37.55229547],[127.04575365,37.55204922],[127.04585589,37.55178202],[127.04589041,37.55150413]]]]}"
6815040,2023018,1120011400,11200002,서울특별시 성동구2,서울특별시 성동구 성수동1가(성수대교북단사거리 부근),3,7,0,5,2,0,127.0362055,37.54342584,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.03800212,37.54342584],[127.0379676,37.54314792],[127.03786536,37.54288069],[127.03769934,37.5426344],[127.0374759,37.54241853],[127.03720365,37.54224137],[127.03689303,37.54210973],[127.036556,37.54202866],[127.03620549,37.54200129],[127.03585499,37.54202866],[127.03551795,37.54210973],[127.03520734,37.54224137],[127.03493508,37.54241853],[127.03471165,37.5426344],[127.03454562,37.54288069],[127.03444339,37.54314792],[127.03440886,37.54342584],[127.03444339,37.54370375],[127.03454562,37.54397098],[127.03471165,37.54421726],[127.03493508,37.54443313],[127.03520734,37.54461028],[127.03551795,37.54474192],[127.03585499,37.54482299],[127.03620549,37.54485036],[127.036556,37.54482299],[127.03689303,37.54474192],[127.03720365,37.54461028],[127.0374759,37.54443313],[127.03769934,37.54421726],[127.03786536,37.54397098],[127.0379676,37.54370375],[127.03800212,37.54342584]]]]}"
6814878,2023018,1120010400,11200003,서울특별시 성동구3,서울특별시 성동구 도선동(왕십리역11번출구 부근),3,5,0,4,1,0,127.0340652,37.56210092,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.0358618,37.56210092],[127.03582728,37.56182308],[127.03572504,37.56155591],[127.03555902,37.56130968],[127.03533558,37.56109387],[127.03506333,37.56091675],[127.03475271,37.56078514],[127.03441568,37.56070409],[127.03406517,37.56067673],[127.03371467,37.56070409],[127.03337763,37.56078514],[127.03306702,37.56091675],[127.03279476,37.56109387],[127.03257133,37.56130968],[127.0324053,37.56155591],[127.03230306,37.56182308],[127.03226854,37.56210092],[127.03230306,37.56237876],[127.0324053,37.56264593],[127.03257133,37.56289214],[127.03279476,37.56310796],[127.03306702,37.56328507],[127.03337763,37.56341667],[127.03371467,37.56349772],[127.03406517,37.56352508],[127.03441568,37.56349772],[127.03475271,37.56341667],[127.03506333,37.56328507],[127.03533558,37.56310796],[127.03555902,37.56289214],[127.03572504,37.56264593],[127.03582728,37.56237876],[127.0358618,37.56210092]]]]}"
6814926,2023018,1121510700,11215001,서울특별시 광진구1,서울특별시 광진구 화양동(화양사거리 부근),3,3,0,3,0,0,127.0674347,37.54816681,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.06923133,37.54816681],[127.06919681,37.54788892],[127.06909457,37.5476217],[127.06892854,37.54737543],[127.06870511,37.54715957],[127.06843285,37.54698242],[127.06812224,37.54685079],[127.0677852,37.54676973],[127.0674347,37.54674235],[127.06708419,37.54676973],[127.06674716,37.54685079],[127.06643655,37.54698242],[127.06616429,37.54715957],[127.06594086,37.54737543],[127.06577483,37.5476217],[127.06567259,37.54788892],[127.06563807,37.54816681],[127.06567259,37.54844471],[127.06577483,37.54871192],[127.06594086,37.54895819],[127.06616429,37.54917404],[127.06643655,37.54935118],[127.06674716,37.54948281],[127.06708419,37.54956387],[127.0674347,37.54959124],[127.0677852,37.54956387],[127.06812224,37.54948281],[127.06843285,37.54935118],[127.06870511,37.54917404],[127.06892854,37.54895819],[127.06909457,37.54871192],[127.06919681,37.54844471],[127.06923133,37.54816681]]]]}"
6814970,2023018,1123010100,11230001,서울특별시 동대문구1,서울특별시 동대문구 신설동(신설동역오거리 부근),3,3,0,3,0,0,127.0226564,37.57557556,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.02445305,37.57557556],[127.02441852,37.57529777],[127.02431629,37.57503065],[127.02415026,37.57478447],[127.02392683,37.57456869],[127.02365457,37.57439161],[127.02334396,37.57426002],[127.02300692,37.57417899],[127.02265642,37.57415163],[127.02230591,37.57417899],[127.02196888,37.57426002],[127.02165826,37.57439161],[127.02138601,37.57456869],[127.02116257,37.57478447],[127.02099655,37.57503065],[127.02089431,37.57529777],[127.02085979,37.57557556],[127.02089431,37.57585336],[127.02099655,37.57612047],[127.02116257,37.57636665],[127.02138601,37.57658242],[127.02165826,37.5767595],[127.02196888,37.57689108],[127.02230591,37.57697211],[127.02265642,37.57699947],[127.02300692,37.57697211],[127.02334396,37.57689108],[127.02365457,37.5767595],[127.02392683,37.57658242],[127.02415026,37.57636665],[127.02431629,37.57612047],[127.02441852,37.57585336],[127.02445305,37.57557556]]]]}"
6814966,2023018,1126010100,11260001,서울특별시 중랑구1,서울특별시 중랑구 면목동(편안한이동넥스트 부근),3,5,0,5,0,0,127.0914863,37.58016029,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.09328293,37.58016029],[127.0932484,37.57988252],[127.09314617,37.57961542],[127.09298014,37.57936925],[127.09275671,37.57915349],[127.09248445,37.57897641],[127.09217384,37.57884483],[127.0918368,37.57876381],[127.0914863,37.57873645],[127.09113579,37.57876381],[127.09079876,37.57884483],[127.09048814,37.57897641],[127.09021589,37.57915349],[127.08999245,37.57936925],[127.08982643,37.57961542],[127.08972419,37.57988252],[127.08968967,37.58016029],[127.08972419,37.58043807],[127.08982643,37.58070517],[127.08999245,37.58095133],[127.09021589,37.58116709],[127.09048814,37.58134416],[127.09079876,37.58147573],[127.09113579,37.58155675],[127.0914863,37.58158411],[127.0918368,37.58155675],[127.09217384,37.58147573],[127.09248445,37.58134416],[127.09275671,37.58116709],[127.09298014,37.58095133],[127.09314617,37.58070517],[127.0932484,37.58043807],[127.09328293,37.58016029]]]]}"
6815023,2023018,1126010100,11260002,서울특별시 중랑구2,서울특별시 중랑구 면목동(동일로595 부근),3,4,0,3,1,0,127.0796928,37.58282293,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.08148941,37.58282293],[127.08145489,37.58254517],[127.08135265,37.58227808],[127.08118662,37.58203192],[127.08096319,37.58181616],[127.08069093,37.5816391],[127.08038032,37.58150752],[127.08004328,37.5814265],[127.07969278,37.58139914],[127.07934227,37.5814265],[127.07900524,37.58150752],[127.07869462,37.5816391],[127.07842237,37.58181616],[127.07819893,37.58203192],[127.07803291,37.58227808],[127.07793067,37.58254517],[127.07789615,37.58282293],[127.07793067,37.5831007],[127.07803291,37.58336779],[127.07819893,37.58361394],[127.07842237,37.58382969],[127.07869462,37.58400676],[127.07900524,37.58413832],[127.07934227,37.58421934],[127.07969278,37.5842467],[127.08004328,37.58421934],[127.08038032,37.58413832],[127.08069093,37.58400676],[127.08096319,37.58382969],[127.08118662,37.58361394],[127.08135265,37.58336779],[127.08145489,37.5831007],[127.08148941,37.58282293]]]]}"
6814854,2023018,1129010300,11290001,서울특별시 성북구1,서울특별시 성북구 돈암동(돈암1동주민센터 앞 교차로 부근),3,7,0,3,3,1,127.0258766,37.60353024,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.02767319,37.60353024],[127.02763867,37.60325255],[127.02753643,37.60298553],[127.02737041,37.60273944],[127.02714697,37.60252374],[127.02687472,37.60234673],[127.0265641,37.60221519],[127.02622707,37.60213419],[127.02587656,37.60210684],[127.02552606,37.60213419],[127.02518902,37.60221519],[127.02487841,37.60234673],[127.02460615,37.60252374],[127.02438272,37.60273944],[127.02421669,37.60298553],[127.02411445,37.60325255],[127.02407993,37.60353024],[127.02411445,37.60380792],[127.02421669,37.60407494],[127.02438272,37.60432102],[127.02460615,37.60453671],[127.02487841,37.60471373],[127.02518902,37.60484526],[127.02552606,37.60492626],[127.02587656,37.60495361],[127.02622707,37.60492626],[127.0265641,37.60484526],[127.02687472,37.60471373],[127.02714697,37.60453671],[127.02737041,37.60432102],[127.02753643,37.60407494],[127.02763867,37.60380792],[127.02767319,37.60353024]]]]}"
6814957,2023018,1129010500,11290002,서울특별시 성북구2,서울특별시 성북구 동소문동2가(한성대입구역 부근),3,6,0,3,3,0,127.007166,37.58903209,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.00896261,37.58903209],[127.00892809,37.58875435],[127.00882585,37.58848728],[127.00865982,37.58824114],[127.00843639,37.5880254],[127.00816413,37.58784835],[127.00785352,37.58771679],[127.00751649,37.58763577],[127.00716598,37.58760842],[127.00681547,37.58763577],[127.00647844,37.58771679],[127.00616783,37.58784835],[127.00589557,37.5880254],[127.00567214,37.58824114],[127.00550611,37.58848728],[127.00540387,37.58875435],[127.00536935,37.58903209],[127.00540387,37.58930983],[127.00550611,37.5895769],[127.00567214,37.58982303],[127.00589557,37.59003877],[127.00616783,37.59021581],[127.00647844,37.59034737],[127.00681547,37.59042838],[127.00716598,37.59045574],[127.00751649,37.59042838],[127.00785352,37.59034737],[127.00816413,37.59021581],[127.00843639,37.59003877],[127.00865982,37.58982303],[127.00882585,37.5895769],[127.00892809,37.58930983],[127.00896261,37.58903209]]]]}"
6814955,2023018,1130510200,11305001,서울특별시 강북구1,서울특별시 강북구 번동(수유역 부근),3,9,1,3,5,0,127.0263345,37.63850407,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.02813109,37.63850407],[127.02809657,37.63822652],[127.02799433,37.63795962],[127.0278283,37.63771365],[127.02760487,37.63749806],[127.02733261,37.63732112],[127.027022,37.63718965],[127.02668497,37.63710868],[127.02633446,37.63708135],[127.02598396,37.63710868],[127.02564692,37.63718965],[127.02533631,37.63732112],[127.02506405,37.63749806],[127.02484062,37.63771365],[127.02467459,37.63795962],[127.02457235,37.63822652],[127.02453783,37.63850407],[127.02457235,37.63878163],[127.02467459,37.63904852],[127.02484062,37.63929449],[127.02506405,37.63951008],[127.02533631,37.63968701],[127.02564692,37.63981848],[127.02598396,37.63989944],[127.02633446,37.63992678],[127.02668497,37.63989944],[127.027022,37.63981848],[127.02733261,37.63968701],[127.02760487,37.63951008],[127.0278283,37.63929449],[127.02799433,37.63904852],[127.02809657,37.63878163],[127.02813109,37.63850407]]]]}"
6814962,2023018,1132010700,11320001,서울특별시 도봉구1,서울특별시 도봉구 창동(창원초교 앞교차로 부근),3,7,0,4,3,0,127.0428027,37.6515483,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.04459931,37.6515483],[127.04456479,37.65127079],[127.04446255,37.65100394],[127.04429652,37.65075801],[127.04407309,37.65054245],[127.04380084,37.65036555],[127.04349022,37.6502341],[127.04315319,37.65015315],[127.04280268,37.65012582],[127.04245218,37.65015315],[127.04211514,37.6502341],[127.04180453,37.65036555],[127.04153227,37.65054245],[127.04130884,37.65075801],[127.04114281,37.65100394],[127.04104057,37.65127079],[127.04100605,37.6515483],[127.04104057,37.6518258],[127.04114281,37.65209265],[127.04130884,37.65233857],[127.04153227,37.65255412],[127.04180453,37.65273102],[127.04211514,37.65286247],[127.04245218,37.65294342],[127.04280268,37.65297075],[127.04315319,37.65294342],[127.04349022,37.65286247],[127.04380084,37.65273102],[127.04407309,37.65255412],[127.04429652,37.65233857],[127.04446255,37.65209265],[127.04456479,37.6518258],[127.04459931,37.6515483]]]]}"
6814838,2023018,1132010600,11320002,서울특별시 도봉구2,서울특별시 도봉구 방학동(신동아아파트사거리 부근),3,5,0,3,2,0,127.0273194,37.66194276,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.02911599,37.66194276],[127.02908147,37.66166528],[127.02897923,37.66139848],[127.02881321,37.66115258],[127.02858977,37.66093706],[127.02831752,37.66076018],[127.0280069,37.66062874],[127.02766987,37.66054781],[127.02731936,37.66052048],[127.02696886,37.66054781],[127.02663182,37.66062874],[127.02632121,37.66076018],[127.02604895,37.66093706],[127.02582552,37.66115258],[127.02565949,37.66139848],[127.02555725,37.66166528],[127.02552273,37.66194276],[127.02555725,37.66222023],[127.02565949,37.66248703],[127.02582552,37.66273292],[127.02604895,37.66294844],[127.02632121,37.66312532],[127.02663182,37.66325675],[127.02696886,37.66333768],[127.02731936,37.66336501],[127.02766987,37.66333768],[127.0280069,37.66325675],[127.02831752,37.66312532],[127.02858977,37.66294844],[127.02881321,37.66273292],[127.02897923,37.66248703],[127.02908147,37.66222023],[127.02911599,37.66194276]]]]}"
6814939,2023018,1132010700,11320003,서울특별시 도봉구3,서울특별시 도봉구 창동(경복궁 부근),3,4,0,3,1,0,127.0407144,37.65929167,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.04251108,37.65929167],[127.04247655,37.65901419],[127.04237431,37.65874737],[127.04220829,37.65850147],[127.04198485,37.65828593],[127.0417126,37.65810905],[127.04140199,37.65797761],[127.04106495,37.65789667],[127.04071444,37.65786934],[127.04036394,37.65789667],[127.0400269,37.65797761],[127.03971629,37.65810905],[127.03944403,37.65828593],[127.0392206,37.65850147],[127.03905457,37.65874737],[127.03895234,37.65901419],[127.03891781,37.65929167],[127.03895234,37.65956915],[127.03905457,37.65983596],[127.0392206,37.66008186],[127.03944403,37.66029739],[127.03971629,37.66047427],[127.0400269,37.66060571],[127.04036394,37.66068664],[127.04071444,37.66071397],[127.04106495,37.66068664],[127.04140199,37.66060571],[127.0417126,37.66047427],[127.04198485,37.66029739],[127.04220829,37.66008186],[127.04237431,37.65983596],[127.04247655,37.65956915],[127.04251108,37.65929167]]]]}"
6814896,2023018,1132010600,11320004,서울특별시 도봉구4,서울특별시 도봉구 방학동(홈플러스 부근),3,4,0,3,1,0,127.0427209,37.66488774,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.0445175,37.66488774],[127.04448298,37.66461028],[127.04438074,37.66434348],[127.04421472,37.6640976],[127.04399128,37.66388208],[127.04371903,37.6637052],[127.04340841,37.66357378],[127.04307138,37.66349284],[127.04272087,37.66346552],[127.04237037,37.66349284],[127.04203333,37.66357378],[127.04172272,37.6637052],[127.04145046,37.66388208],[127.04122703,37.6640976],[127.041061,37.66434348],[127.04095876,37.66461028],[127.04092424,37.66488774],[127.04095876,37.6651652],[127.041061,37.66543199],[127.04122703,37.66567787],[127.04145046,37.66589339],[127.04172272,37.66607025],[127.04203333,37.66620168],[127.04237037,37.66628261],[127.04272087,37.66630993],[127.04307138,37.66628261],[127.04340841,37.66620168],[127.04371903,37.66607025],[127.04399128,37.66589339],[127.04421472,37.66567787],[127.04438074,37.66543199],[127.04448298,37.6651652],[127.0445175,37.66488774]]]]}"
6814814,2023018,1138011400,11380001,서울특별시 은평구1,서울특별시 은평구 진관동(구파발사거리 부근),3,4,0,4,0,0,126.9168444,37.63855449,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.91864105,37.63855449],[126.91860653,37.63827693],[126.91850429,37.63801004],[126.91833826,37.63776407],[126.91811483,37.63754847],[126.91784257,37.63737154],[126.91753196,37.63724006],[126.91719492,37.6371591],[126.91684442,37.63713176],[126.91649391,37.6371591],[126.91615688,37.63724006],[126.91584626,37.63737154],[126.91557401,37.63754847],[126.91535058,37.63776407],[126.91518455,37.63801004],[126.91508231,37.63827693],[126.91504779,37.63855449],[126.91508231,37.63883205],[126.91518455,37.63909894],[126.91535058,37.6393449],[126.91557401,37.63956049],[126.91584626,37.63973742],[126.91615688,37.63986889],[126.91649391,37.63994985],[126.91684442,37.63997719],[126.91719492,37.63994985],[126.91753196,37.63986889],[126.91784257,37.63973742],[126.91811483,37.63956049],[126.91833826,37.6393449],[126.91850429,37.63909894],[126.91860653,37.63883205],[126.91864105,37.63855449]]]]}"
6815041,2023018,1138010200,11380002,서울특별시 은평구2,서울특별시 은평구 녹번동(녹번역삼거리 부근),3,4,0,3,1,0,126.9353595,37.60127793,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.93715615,37.60127793],[126.93712163,37.60100023],[126.93701939,37.60073321],[126.93685336,37.60048711],[126.93662993,37.60027141],[126.93635767,37.60009438],[126.93604706,37.59996284],[126.93571003,37.59988184],[126.93535952,37.59985449],[126.93500901,37.59988184],[126.93467198,37.59996284],[126.93436137,37.60009438],[126.93408911,37.60027141],[126.93386568,37.60048711],[126.93369965,37.60073321],[126.93359741,37.60100023],[126.93356289,37.60127793],[126.93359741,37.60155563],[126.93369965,37.60182265],[126.93386568,37.60206874],[126.93408911,37.60228444],[126.93436137,37.60246146],[126.93467198,37.60259299],[126.93500901,37.60267399],[126.93535952,37.60270134],[126.93571003,37.60267399],[126.93604706,37.60259299],[126.93635767,37.60246146],[126.93662993,37.60228444],[126.93685336,37.60206874],[126.93701939,37.60182265],[126.93712163,37.60155563],[126.93715615,37.60127793]]]]}"
6814736,2023018,1141011200,11410001,서울특별시 서대문구1,서울특별시 서대문구 대현동(이대역사거리 부근),3,7,0,3,4,0,126.946013,37.55685331,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.94780963,37.55685331],[126.9477751,37.55657545],[126.94767287,37.55630826],[126.94750684,37.55606202],[126.94728341,37.55584619],[126.94701115,37.55566906],[126.94670054,37.55553744],[126.9463635,37.55545639],[126.946013,37.55542902],[126.94566249,37.55545639],[126.94532545,37.55553744],[126.94501484,37.55566906],[126.94474259,37.55584619],[126.94451915,37.55606202],[126.94435313,37.55630826],[126.94425089,37.55657545],[126.94421636,37.55685331],[126.94425089,37.55713117],[126.94435313,37.55739836],[126.94451915,37.55764459],[126.94474259,37.55786042],[126.94501484,37.55803755],[126.94532545,37.55816916],[126.94566249,37.55825021],[126.946013,37.55827758],[126.9463635,37.55825021],[126.94670054,37.55816916],[126.94701115,37.55803755],[126.94728341,37.55786042],[126.94750684,37.55764459],[126.94767287,37.55739836],[126.9477751,37.55713117],[126.94780963,37.55685331]]]]}"
6814738,2023018,1144012000,11440001,서울특별시 마포구1,서울특별시 마포구 서교동(서교동사거리 부근),4,7,0,4,3,0,126.9181929,37.55275358,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.91998955,37.55275358],[126.91995502,37.5524757],[126.91985279,37.5522085],[126.91968676,37.55196224],[126.91946332,37.5517464],[126.91919107,37.55156926],[126.91888046,37.55143763],[126.91854342,37.55135658],[126.91819291,37.55132921],[126.91784241,37.55135658],[126.91750537,37.55143763],[126.91719476,37.55156926],[126.91692251,37.5517464],[126.91669907,37.55196224],[126.91653304,37.5522085],[126.91643081,37.5524757],[126.91639628,37.55275358],[126.91643081,37.55303145],[126.91653304,37.55329865],[126.91669907,37.5535449],[126.91692251,37.55376074],[126.91719476,37.55393787],[126.91750537,37.5540695],[126.91784241,37.55415055],[126.91819291,37.55417792],[126.91854342,37.55415055],[126.91888046,37.5540695],[126.91919107,37.55393787],[126.91946332,37.55376074],[126.91968676,37.5535449],[126.91985279,37.55329865],[126.91995502,37.55303145],[126.91998955,37.55275358]]]]}"
6814780,2023018,1144012300,11440002,서울특별시 마포구2,서울특별시 마포구 망원동(성산대교 부근),3,9,0,3,6,0,126.8912537,37.55207695,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.89305036,37.55207695],[126.89301584,37.55179907],[126.8929136,37.55153187],[126.89274757,37.55128561],[126.89252414,37.55106976],[126.89225188,37.55089262],[126.89194127,37.55076099],[126.89160423,37.55067994],[126.89125373,37.55065257],[126.89090322,37.55067994],[126.89056619,37.55076099],[126.89025557,37.55089262],[126.88998332,37.55106976],[126.88975988,37.55128561],[126.88959386,37.55153187],[126.88949162,37.55179907],[126.8894571,37.55207695],[126.88949162,37.55235483],[126.88959386,37.55262203],[126.88975988,37.55286828],[126.88998332,37.55308412],[126.89025557,37.55326126],[126.89056619,37.55339288],[126.89090322,37.55347394],[126.89125373,37.5535013],[126.89160423,37.55347394],[126.89194127,37.55339288],[126.89225188,37.55326126],[126.89252414,37.55308412],[126.89274757,37.55286828],[126.8929136,37.55262203],[126.89301584,37.55235483],[126.89305036,37.55207695]]]]}"
6814936,2023018,1144012100,11440003,서울특별시 마포구3,서울특별시 마포구 동교동(창천동삼거리 부근),3,6,0,3,3,0,126.9312936,37.5569636,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.93309027,37.5569636],[126.93305575,37.55668574],[126.93295351,37.55641855],[126.93278748,37.55617231],[126.93256405,37.55595648],[126.93229179,37.55577935],[126.93198118,37.55564773],[126.93164415,37.55556668],[126.93129364,37.55553931],[126.93094313,37.55556668],[126.9306061,37.55564773],[126.93029549,37.55577935],[126.93002323,37.55595648],[126.9297998,37.55617231],[126.92963377,37.55641855],[126.92953153,37.55668574],[126.92949701,37.5569636],[126.92953153,37.55724146],[126.92963377,37.55750864],[126.9297998,37.55775488],[126.93002323,37.55797071],[126.93029549,37.55814783],[126.9306061,37.55827945],[126.93094313,37.55836049],[126.93129364,37.55838786],[126.93164415,37.55836049],[126.93198118,37.55827945],[126.93229179,37.55814783],[126.93256405,37.55797071],[126.93278748,37.55775488],[126.93295351,37.55750864],[126.93305575,37.55724146],[126.93309027,37.5569636]]]]}"
6814928,2023018,1144011500,11440004,서울특별시 마포구4,서울특별시 마포구 상수동(극동방송 부근),3,4,0,3,1,0,126.9227463,37.54953108,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.92454292,37.54953108],[126.9245084,37.54925319],[126.92440616,37.54898597],[126.92424014,37.54873971],[126.9240167,37.54852385],[126.92374445,37.54834671],[126.92343383,37.54821508],[126.9230968,37.54813402],[126.92274629,37.54810665],[126.92239579,37.54813402],[126.92205875,37.54821508],[126.92174814,37.54834671],[126.92147588,37.54852385],[126.92125245,37.54873971],[126.92108642,37.54898597],[126.92098418,37.54925319],[126.92094966,37.54953108],[126.92098418,37.54980897],[126.92108642,37.55007617],[126.92125245,37.55032244],[126.92147588,37.55053828],[126.92174814,37.55071543],[126.92205875,37.55084705],[126.92239579,37.55092811],[126.92274629,37.55095548],[126.9230968,37.55092811],[126.92343383,37.55084705],[126.92374445,37.55071543],[126.9240167,37.55053828],[126.92424014,37.55032244],[126.92440616,37.55007617],[126.9245084,37.54980897],[126.92454292,37.54953108]]]]}"
6815000,2023018,1147010100,11470001,서울특별시 양천구1,서울특별시 양천구 신정동(신트리사거리 부근),3,8,0,3,5,0,126.8551319,37.51348782,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.85692852,37.51348782],[126.856894,37.51320979],[126.85679176,37.51294245],[126.85662573,37.51269607],[126.8564023,37.51248011],[126.85613004,37.51230287],[126.85581943,37.51217118],[126.85548239,37.51209008],[126.85513189,37.5120627],[126.85478138,37.51209008],[126.85444435,37.51217118],[126.85413373,37.51230287],[126.85386148,37.51248011],[126.85363804,37.51269607],[126.85347202,37.51294245],[126.85336978,37.51320979],[126.85333526,37.51348782],[126.85336978,37.51376584],[126.85347202,37.51403318],[126.85363804,37.51427956],[126.85386148,37.51449551],[126.85413373,37.51467274],[126.85444435,37.51480443],[126.85478138,37.51488553],[126.85513189,37.51491291],[126.85548239,37.51488553],[126.85581943,37.51480443],[126.85613004,37.51467274],[126.8564023,37.51449551],[126.85662573,37.51427956],[126.85679176,37.51403318],[126.856894,37.51376584],[126.85692852,37.51348782]]]]}"
6814861,2023018,1147010300,11470002,서울특별시 양천구2,서울특별시 양천구 신월동(신월사거리 부근),3,4,0,3,1,0,126.8282286,37.53569127,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.83002527,37.53569127],[126.82999075,37.53541332],[126.82988851,37.53514606],[126.82972249,37.53489975],[126.82949905,37.53468386],[126.8292268,37.53450668],[126.82891618,37.53437502],[126.82857915,37.53429395],[126.82822864,37.53426657],[126.82787814,37.53429395],[126.8275411,37.53437502],[126.82723049,37.53450668],[126.82695823,37.53468386],[126.8267348,37.53489975],[126.82656877,37.53514606],[126.82646653,37.53541332],[126.82643201,37.53569127],[126.82646653,37.53596921],[126.82656877,37.53623647],[126.8267348,37.53648277],[126.82695823,37.53669866],[126.82723049,37.53687584],[126.8275411,37.53700749],[126.82787814,37.53708856],[126.82822864,37.53711593],[126.82857915,37.53708856],[126.82891618,37.53700749],[126.8292268,37.53687584],[126.82949905,37.53669866],[126.82972249,37.53648277],[126.82988851,37.53623647],[126.82999075,37.53596921],[126.83002527,37.53569127]]]]}"
6814712,2023018,1150010600,11500001,서울특별시 강서구1,서울특별시 강서구 내발산동(공항대로328 부근),4,9,0,5,4,0,126.8441061,37.55795359,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.84590276,37.55795359],[126.84586824,37.55767573],[126.845766,37.55740855],[126.84559998,37.55716231],[126.84537654,37.55694648],[126.84510429,37.55676935],[126.84479367,37.55663774],[126.84445664,37.55655669],[126.84410613,37.55652932],[126.84375563,37.55655669],[126.84341859,37.55663774],[126.84310798,37.55676935],[126.84283572,37.55694648],[126.84261229,37.55716231],[126.84244626,37.55740855],[126.84234402,37.55767573],[126.8423095,37.55795359],[126.84234402,37.55823145],[126.84244626,37.55849862],[126.84261229,37.55874486],[126.84283572,37.55896068],[126.84310798,37.5591378],[126.84341859,37.55926942],[126.84375563,37.55935046],[126.84410613,37.55937783],[126.84445664,37.55935046],[126.84479367,37.55926942],[126.84510429,37.5591378],[126.84537654,37.55896068],[126.84559998,37.55874486],[126.845766,37.55849862],[126.84586824,37.55823145],[126.84590276,37.55795359]]]]}"
6814790,2023018,1150010500,11500002,서울특별시 강서구2,서울특별시 강서구 마곡동(발산W타워 부근),3,12,0,4,8,0,126.832775,37.55897171,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.83457164,37.55897171],[126.83453711,37.55869385],[126.83443488,37.55842667],[126.83426885,37.55818044],[126.83404542,37.55796461],[126.83377316,37.55778749],[126.83346255,37.55765587],[126.83312551,37.55757482],[126.83277501,37.55754746],[126.8324245,37.55757482],[126.83208746,37.55765587],[126.83177685,37.55778749],[126.8315046,37.55796461],[126.83128116,37.55818044],[126.83111514,37.55842667],[126.8310129,37.55869385],[126.83097838,37.55897171],[126.8310129,37.55924956],[126.83111514,37.55951674],[126.83128116,37.55976296],[126.8315046,37.55997879],[126.83177685,37.56015591],[126.83208746,37.56028752],[126.8324245,37.56036856],[126.83277501,37.56039593],[126.83312551,37.56036856],[126.83346255,37.56028752],[126.83377316,37.56015591],[126.83404542,37.55997879],[126.83426885,37.55976296],[126.83443488,37.55951674],[126.83453711,37.55924956],[126.83457164,37.55897171]]]]}"
